,District,Date,Count,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,Year,Month,Day,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
395,DAUSA,2016-01-01,4495.0,281.38,288.34,284.681891,0.8944052,0.7999607,285.06,286.52,284.5,282.76,284.08,2016,1,1,99613,379886,3.8136187043859735
396,DAUSA,2017-01-01,4492.0,280.68,286.7,284.0886376,0.819284,0.6712262,284.5,285.88,284.06,282.22,283.58,2017,1,1,102485,418634,4.0848319266234085
397,DAUSA,2018-01-01,4372.0,278.2,284.44,280.5257502,1.0459667,1.0940464,280.94,282.62,280.28,278.2,279.82,2018,1,1,90546,390089,4.3081858944624845
398,DAUSA,2019-01-01,4494.0,279.98,285.52,281.9479083,0.9361238000000002,0.8763278,282.32,283.84,281.76,279.98,281.3,2019,1,1,85773,371052,4.325976705956419
399,DUNGARPUR,2001-01-01,4589.0,281.24,287.92,285.0038353,0.8349951999999999,0.6972169,285.54,287.12,284.96,282.9,284.48,2001,1,1,10107,26750,2.6466805184525577
400,DUNGARPUR,2002-01-01,4643.0,280.24,289.98,286.4532371,1.0491036,1.1006183,287.2,289.3,286.4,283.6,285.74,2002,1,1,23541,71315,3.029395522705068
401,DUNGARPUR,2003-01-01,4438.0,283.32,291.34,287.82718339999997,0.8603636999999998,0.7402255999999999,288.435,290.18,287.82,285.74,287.26,2003,1,1,9536,17633,1.8490981543624159
402,DUNGARPUR,2004-01-01,4643.0,284.02,292.94,286.6455395,0.9290886,0.8632056999999999,287.08,288.52,286.58,284.68,286.12,2004,1,1,33573,72447,2.1578947368421053
403,DUNGARPUR,2005-01-01,4643.0,284.08,293.32,286.4389877,1.0132430000000001,1.0266613000000002,286.88,288.44,286.34,284.32,285.84,2005,1,1,37821,80873,2.138309404828006
404,DUNGARPUR,2006-01-01,4643.0,284.84,292.26,286.8851561,0.8861097,0.7851905,287.36,288.94,286.82,284.84,286.3,2006,1,1,35622,57414,1.6117567795182752
405,DUNGARPUR,2007-01-01,4643.0,285.04,293.6,287.11819080000004,0.9515534,0.9054539,287.46,288.78,287.0,285.26,286.58,2007,1,1,40855,71327,1.7458573002080529
406,DUNGARPUR,2008-01-01,4643.0,285.46,293.26,287.9028301,0.8519207000000001,0.7257689,288.38,289.92,287.8,285.84,287.34,2008,1,1,41492,76137,1.8349802371541504
407,DUNGARPUR,2009-01-01,4643.0,284.48,292.64,287.1883265,0.8069085,0.6511013000000001,287.64,289.1,287.16,285.2,286.66,2009,1,1,18296,24530,1.340730214254482
408,DUNGARPUR,2010-01-01,4643.0,283.08,292.7,286.2938359,0.8995936999999999,0.8092688,286.74,288.2,286.24,284.3,285.76,2010,1,1,36010,64072,1.7792835323521243
409,DUNGARPUR,2011-01-01,4643.0,280.42,290.74,283.52052549999996,1.0568999,1.1170373,284.08,285.94,283.46,280.96,282.83,2011,1,1,37334,58101,1.556248995553651
410,DUNGARPUR,2012-01-01,4643.0,283.28,292.98,285.71097569999995,1.0096616,1.0194166,286.14,287.66,285.64,283.6,285.12,2012,1,1,45085,90785,2.0136409005212377
411,DUNGARPUR,2013-01-01,4643.0,281.64,292.7,284.1240965,1.1288479999999999,1.2742978,284.52,286.08,284.0,281.92,283.48,2013,1,1,45749,78533,1.7166058274497804
412,DUNGARPUR,2014-01-01,4643.0,285.08,292.82,287.3109024,0.7773329000000001,0.6042465,287.66,288.86,287.26,285.66,286.86,2014,1,1,47474,90477,1.9058221342208368
413,DUNGARPUR,2015-01-01,4643.0,284.0,292.22,286.02860219999997,0.8593016,0.7383993000000001,286.42,287.76,285.96,284.18,285.52,2015,1,1,46208,86772,1.8778566481994459
414,DUNGARPUR,2016-01-01,4643.0,286.1,292.82,288.4595994,0.7982971999999999,0.6372784,288.96,290.52,288.4,286.38,287.92,2016,1,1,43949,79296,1.8042731347698469
415,DUNGARPUR,2017-01-01,4643.0,285.28,293.94,287.6494508,0.8667419,0.7512415,288.02,289.3,287.6,285.88,287.16,2017,1,1,46988,97791,2.081190942368264
416,DUNGARPUR,2018-01-01,4643.0,282.98,292.52,285.68087010000005,0.9728485999999998,0.9464344000000001,286.14,287.72,285.58,283.5,285.08,2018,1,1,47729,110597,2.317186616103417
417,DUNGARPUR,2019-01-01,4643.0,282.58,292.26,285.2775318,0.9760605,0.9526940999999999,285.74,287.36,285.2,283.16,284.66,2019,1,1,47295,101283,2.1415160164922296
418,GANGANAGAR,2001-01-01,13913.0,274.62,283.52,278.267843,1.0659937,1.1363426,279.08,281.54,278.3,274.98,277.44,2001,1,1,218401,537028,2.4589081551824394
419,GANGANAGAR,2002-01-01,14047.0,271.1,283.14,278.46895,1.2734173,1.6215917,279.28,281.72,278.5,275.18,277.64,2002,1,1,213808,614195,2.872647421986081
420,GANGANAGAR,2003-01-01,14045.0,271.02,281.14,276.753854,1.005379,1.010787,277.46,279.5,276.84,274.06,276.1,2003,1,1,154930,414538,2.6756470664170915
421,GANGANAGAR,2004-01-01,14046.0,272.36,281.64,277.9041749,0.8387965000000001,0.7035795,278.48,280.12,277.92,275.74,277.38,2004,1,1,173534,481910,2.7770350478868693
422,GANGANAGAR,2005-01-01,14047.0,277.72,283.58,280.2196967,0.6181343,0.38209,280.62,281.88,280.18,278.52,279.78,2005,1,1,149237,474366,3.1786085220153177
423,GANGANAGAR,2006-01-01,14047.0,271.0,280.48,274.47421230000003,1.0681843999999998,1.1410178999999998,275.16,277.26,274.42,271.66,273.76,2006,1,1,191727,601031,3.1348271239835808
424,GANGANAGAR,2007-01-01,14042.0,271.34,280.82,276.5795357,1.1072098999999997,1.2259136999999998,277.3,279.48,276.48,273.68,275.84,2007,1,1,192667,686227,3.561725671754893
425,GANGANAGAR,2008-01-01,14035.0,271.58,281.88,274.7893139,1.0548870000000001,1.1127865,275.5,277.72,274.74,271.88,274.02,2008,1,1,202387,645520,3.1895329245455484
426,GANGANAGAR,2009-01-01,14047.0,273.5,282.44,278.5339987,0.9312065999999999,0.8671457,279.18,280.98,278.52,276.18,277.98,2009,1,1,213503,809140,3.7898296511056047
427,GANGANAGAR,2010-01-01,13437.0,274.52,284.16,280.2162938,1.3563285,1.8396271,281.24,284.16,280.24,276.34,279.28,2010,1,1,202210,575623,2.8466594134810346
428,GANGANAGAR,2011-01-01,14023.0,269.62,279.9,275.190671,0.8127678,0.6605915,275.64,277.04,275.18,273.3,274.7,2011,1,1,236076,1049386,4.445119368339009
429,GANGANAGAR,2012-01-01,14047.0,274.14,282.46,277.6617541,0.8373396999999999,0.7011377,278.14,279.6,277.64,275.7,277.16,2012,1,1,252690,1001106,3.96179508488662
430,GANGANAGAR,2013-01-01,13945.0,264.76,279.56,275.2016149,1.1284512,1.2734021999999998,276.02,278.4,275.18,272.02,274.42,2013,1,1,243122,937270,3.855142685565272
431,GANGANAGAR,2014-01-01,14047.0,272.26,281.6,276.03242689999996,0.9593809000000001,0.9204117,276.64,278.52,276.02,273.5,275.38,2014,1,1,262808,1095610,4.168860917475876
432,GANGANAGAR,2015-01-01,13895.0,275.74,285.02,281.77562,1.1630573,1.3527023999999999,282.58,284.48,281.96,279.34,281.28,2015,1,1,256659,937036,3.6508986632068234
433,GANGANAGAR,2016-01-01,14046.0,277.4,286.76,281.544555,0.9494853000000001,0.9015223,282.18,283.92,281.58,279.28,281.02,2016,1,1,274584,1037621,3.7788836931503655
434,GANGANAGAR,2017-01-01,13508.0,266.62,285.32,281.3071291,1.2173655,1.4819786,282.1,284.14,281.54,278.7,280.74,2017,1,1,248342,984304,3.9635019448985673
435,GANGANAGAR,2018-01-01,14045.0,274.76,281.52,278.1934738,0.7698946,0.5927376999999999,278.66,280.12,278.18,276.22,277.68,2018,1,1,262110,1059309,4.041467322879707
436,GANGANAGAR,2019-01-01,14047.0,276.78,283.34,280.0086168,0.7380178000000001,0.5446703,280.48,281.8,280.1,278.28,279.6,2019,1,1,261633,1094919,4.184942266457213
437,HANUMANGARH,2001-01-01,10860.0,275.0,284.34,278.7194586,1.0503219,1.1031761,279.4,281.28,278.86,276.2,278.12,2001,1,1,202958,519657,2.5604164408399765
438,HANUMANGARH,2002-01-01,10900.0,274.36,283.28,278.5019835,0.9280796,0.8613316999999999,279.1,280.98,278.36,275.96,277.84,2002,1,1,203752,639796,3.1400722446896228
439,HANUMANGARH,2003-01-01,10909.0,274.88,281.34,277.9281254,0.7120342,0.5069927,278.28,279.48,277.8,276.28,277.48,2003,1,1,167298,523366,3.12834582601107
440,HANUMANGARH,2004-01-01,10913.0,274.54,281.82,277.6992211,1.2034122999999999,1.4482012,278.72,281.64,277.44,274.54,276.76,2004,1,1,178519,453304,2.5392479231902487
441,HANUMANGARH,2005-01-01,10919.0,278.04,282.42,280.04518360000003,0.5329805999999999,0.2840683,280.42,281.52,280.1,278.58,279.68,2005,1,1,157654,526746,3.3411521433011533
442,HANUMANGARH,2006-01-01,10919.0,270.24,280.92,273.92197819999996,1.7313716000000001,2.9976475,275.29,279.44,273.74,270.24,272.52,2006,1,1,175779,513169,2.919398790526741
443,HANUMANGARH,2007-01-01,10910.0,270.14,281.38,276.6633676000001,0.7768029000000001,0.6034227,277.04,278.26,276.62,275.0,276.22,2007,1,1,186411,633208,3.3968381694213323
444,HANUMANGARH,2008-01-01,10876.0,270.62,282.64,274.5105296,1.1256971000000002,1.2671938999999999,275.16,277.2,274.5,271.76,273.8,2008,1,1,216076,604842,2.799209537384994
445,HANUMANGARH,2009-01-01,10918.0,275.52,281.18,277.7081627,1.1282653,1.2729826000000002,278.58,281.18,277.4,275.52,276.8,2009,1,1,207479,680021,3.27754134153336
446,HANUMANGARH,2010-01-01,10767.0,275.88,282.96,279.6430984,0.6928634,0.4800596,280.06,281.32,279.68,277.96,279.22,2010,1,1,217397,657210,3.0230867951259683
447,HANUMANGARH,2011-01-01,10913.0,273.32,279.64,275.6264437,0.7432269,0.5523863,276.1,277.38,275.7,273.96,275.24,2011,1,1,227096,867972,3.8220488251664495
448,HANUMANGARH,2012-01-01,10918.0,274.26,282.9,278.2011559,0.9836666,0.9676,278.86,280.72,278.26,275.76,277.62,2012,1,1,247880,896383,3.6161973535581735
449,HANUMANGARH,2013-01-01,10864.0,266.94,279.56,274.33352169999995,1.0659601,1.1362709999999998,274.96,277.02,274.2,271.52,273.58,2013,1,1,234125,884340,3.777213027229045
450,HANUMANGARH,2014-01-01,10919.0,272.64,281.6,275.75020789999996,1.3165287,1.7332478,276.7,279.64,275.42,272.64,274.74,2014,1,1,247706,885386,3.5743421636940567
451,HANUMANGARH,2015-01-01,10568.0,275.32,284.56,280.5309425,1.7620716,3.1048962,282.14,284.56,280.42,275.32,279.12,2015,1,1,255214,887259,3.4765295007327186
452,HANUMANGARH,2016-01-01,10919.0,276.84,286.76,281.0259401,1.2078079,1.4587999,281.9,284.5,280.94,277.56,280.16,2016,1,1,243714,973765,3.995523441410834
453,HANUMANGARH,2017-01-01,10876.0,275.8,285.9,281.3246285,1.1595817,1.3446298,282.02,283.58,281.72,279.42,280.98,2017,1,1,240237,969073,4.033820768657617
454,HANUMANGARH,2018-01-01,10917.0,276.1,281.68,278.1019474,0.9683367,0.9376760000000001,278.78,280.96,277.86,276.1,277.3,2018,1,1,244534,1079259,4.413533496364513
455,HANUMANGARH,2019-01-01,10919.0,276.82,282.56,279.6610038,0.8599851999999999,0.7395746,280.26,282.0,279.7,277.36,279.1,2019,1,1,245123,1195063,4.87536053328329
456,JAIPUR,2001-01-01,13506.0,274.0,284.72,279.29386789999995,1.3201056,1.7426787000000001,280.0,282.22,279.33,276.3,278.52,2001,1,1,170245,354096,2.0799201151281976
457,JAIPUR,2002-01-01,13432.0,273.26,286.3,279.9382906,1.4280399,2.0392978999999998,280.6,282.88,279.82,276.8,279.08,2002,1,1,161348,496017,3.0742060639115447
458,JAIPUR,2003-01-01,13555.0,277.28,284.68,280.4097706,1.0103351999999999,1.0207771,281.1,283.32,280.46,277.62,279.62,2003,1,1,145798,425900,2.921164899381336
459,JAIPUR,2004-01-01,13601.0,274.04,288.52,279.01875160000003,1.2276434999999999,1.5071085,279.5,281.32,278.84,276.46,278.28,2004,1,1,157519,469499,2.9805864689339066
460,JAIPUR,2005-01-01,13418.0,276.72,286.38,280.23426739999996,1.249733,1.5618326999999999,280.72,282.66,280.08,277.48,279.42,2005,1,1,155445,464550,2.988516838753257
461,JAIPUR,2006-01-01,13580.0,272.54,286.8,278.2021193,2.0094136000000002,4.0377429,279.48,283.62,278.18,272.58,276.72,2006,1,1,139818,387943,2.7746284455506443
462,JAIPUR,2007-01-01,13456.0,271.38,285.82,279.21486469999996,1.5852604,2.5130504,280.14,283.14,279.24,275.14,278.14,2007,1,1,136066,352372,2.5897138153543136
463,JAIPUR,2008-01-01,13573.0,272.72,286.44,278.5151212,1.8304456999999998,3.3505312999999997,279.78,283.46,278.6,273.64,277.32,2008,1,1,132008,288950,2.188882491970184
464,JAIPUR,2009-01-01,13463.0,276.2,288.48,280.35179530000005,1.4385629,2.0694631,281.06,283.58,280.26,276.86,279.38,2009,1,1,136789,425084,3.1075890605238725
465,JAIPUR,2010-01-01,13182.0,275.48,286.14,280.6664269,1.3208772,1.7447166,281.24,283.46,280.5,277.56,279.76,2010,1,1,139226,447502,3.214212862540043
466,JAIPUR,2011-01-01,13598.0,273.24,286.84,278.3427107,1.3360025,1.7849026999999997,279.12,281.76,278.46,274.74,277.34,2011,1,1,158861,590946,3.7198934917947137
467,JAIPUR,2012-01-01,13524.0,273.54,287.08,281.3136764,1.4115796999999999,1.9925572,282.12,284.6,281.28,277.98,280.46,2012,1,1,148076,461366,3.1157378643399336
468,JAIPUR,2013-01-01,13591.0,271.1,287.9,277.11420499999997,1.5835589,2.5076589,277.9,280.72,276.98,273.2,276.02,2013,1,1,151092,510277,3.3772602123209703
469,JAIPUR,2014-01-01,13543.0,274.62,285.28,279.5308986,1.4395423999999999,2.0722824,280.44,283.5,279.64,275.34,278.4,2014,1,1,153563,473829,3.0855674869597496
470,JAIPUR,2015-01-01,13339.0,275.98,287.7,281.2870815,1.4403268999999999,2.0745416000000003,282.16,284.8,281.38,277.76,280.4,2015,1,1,157649,502927,3.19016930015414
471,JAIPUR,2016-01-01,13475.0,274.9,289.62,284.03528910000006,1.2081373,1.4595958,284.72,287.06,284.04,280.82,283.16,2016,1,1,150350,477120,3.173395410708347
472,JAIPUR,2017-01-01,13456.0,275.78,288.42,283.259511,1.1909492,1.4183598999999998,283.92,286.08,283.2,280.32,282.48,2017,1,1,157232,569358,3.6211331026763
473,JAIPUR,2018-01-01,13329.0,275.64,286.72,279.78380669999996,1.417547,2.0094395,280.4,282.8,279.76,276.44,278.8,2018,1,1,140904,512683,3.638526940328167
474,JAIPUR,2019-01-01,13555.0,275.06,287.16,281.2777632,1.374584,1.8894813000000001,282.02,284.68,281.36,277.58,280.24,2019,1,1,139519,530407,3.801682924906285
475,JAISALMER,2001-01-01,45853.0,277.58,285.56,280.94669269999997,1.1245805,1.2646813000000001,281.86,284.28,280.84,277.82,280.24,2001,1,1,11003,26426,2.4017086249204764
476,JAISALMER,2002-01-01,45853.0,278.12,286.64,282.48942880000004,1.3257653,1.7576537,283.54,286.54,282.44,278.58,281.54,2002,1,1,11448,31975,2.7930642907058
477,JAISALMER,2003-01-01,45853.0,276.44,284.68,280.3792297,1.1410433999999998,1.3019801000000002,281.16,283.52,280.28,277.22,279.58,2003,1,1,7486,20280,2.7090569062249528
478,JAISALMER,2004-01-01,45853.0,276.48,285.1,281.23995069999995,1.2063016000000002,1.4551635,282.06,284.52,281.24,277.96,280.42,2004,1,1,5377,15023,2.7939371396689605
479,JAISALMER,2005-01-01,45852.0,277.22,285.74,282.42008419999996,1.5763454,2.4848647999999995,283.76,285.74,282.44,277.22,281.14,2005,1,1,4821,13686,2.838830118232732
480,JAISALMER,2006-01-01,45853.0,271.1,280.82,275.60187030000003,1.0967486000000002,1.2028576000000002,276.28,278.4,275.58,272.74,274.86,2006,1,1,13015,35942,2.7615827890895117
481,JAISALMER,2007-01-01,45851.0,274.72,288.4,279.8280055,1.1054685,1.2220606,280.46,282.46,279.8,277.12,279.12,2007,1,1,13030,19197,1.4732924021488871
482,JAISALMER,2008-01-01,45846.0,272.28,284.58,277.6035999,1.5211276000000002,2.3138291,278.62,281.86,277.6,273.22,276.46,2008,1,1,9696,8987,0.9268770627062708
483,JAISALMER,2009-01-01,45853.0,278.3,286.7,282.9309873,1.2205391,1.4897158000000001,283.9,286.68,282.94,279.26,282.04,2009,1,1,9521,7878,0.827434093057452
484,JAISALMER,2010-01-01,45849.0,277.36,287.78,283.3994473,1.1647272,1.3565893999999998,284.3,286.94,283.44,279.9,282.54,2010,1,1,10768,12725,1.1817421991084696
485,JAISALMER,2011-01-01,45844.0,272.58,285.18,278.15616789999996,1.2760396999999999,1.6282773000000001,278.98,281.56,278.2,274.68,277.26,2011,1,1,15127,51937,3.433397236729028
486,JAISALMER,2012-01-01,45853.0,275.46,287.76,279.461862,1.1596028,1.3446784999999999,280.2,282.5,279.44,276.36,278.66,2012,1,1,14076,18403,1.3074026712134128
487,JAISALMER,2013-01-01,45853.0,275.02,284.7,279.1275855,1.2744064,1.6241116000000002,280.0,282.7,279.08,275.52,278.2,2013,1,1,13424,17467,1.3011769964243147
488,JAISALMER,2014-01-01,45853.0,274.38,283.16,278.13234289999997,1.1531126,1.3296687,278.78,280.84,278.02,275.34,277.4,2014,1,1,13709,18128,1.322342986359326
489,JAISALMER,2015-01-01,45850.0,280.1,288.2,283.73058760000004,0.8979823,0.8063722,284.28,285.92,283.74,281.54,283.18,2015,1,1,10318,10022,0.9713122698197324
490,JAISALMER,2016-01-01,45853.0,280.1,290.34,285.0388843,1.3945681,1.9448201,286.1,289.16,285.06,281.0,284.06,2016,1,1,12514,17427,1.3926002876778008
491,JAISALMER,2017-01-01,45853.0,279.0,286.06,282.81133880000004,0.9255806000000001,0.8566995000000001,283.42,285.22,282.84,280.42,282.22,2017,1,1,9989,13824,1.383922314546001
492,JAISALMER,2018-01-01,45853.0,277.12,286.58,281.5010137,1.0648999,1.1340118000000001,282.16,284.22,281.48,278.72,280.78,2018,1,1,8983,16116,1.7940554380496494
493,JAISALMER,2019-01-01,45853.0,277.66,286.74,281.9362764,1.1111318000000001,1.2346138999999998,282.72,284.96,281.98,278.98,281.22,2019,1,1,7882,14209,1.8027150469424005
494,JHALAWAR,2001-01-01,7796.0,280.02,285.96,282.3349282,0.9697411,0.9403976999999999,283.08,285.54,282.4,280.02,281.44,2001,1,1,45144,86361,1.9130116959064327
495,JHALAWAR,2002-01-01,7796.0,279.9,287.12,282.77682400000003,1.2502544,1.563136,283.68,286.42,282.8,279.9,281.84,2002,1,1,48161,121599,2.524843753244326
496,JHALAWAR,2003-01-01,7796.0,280.98,286.96,284.1022422,1.0017706,1.0035444,284.86,286.96,284.26,281.26,283.42,2003,1,1,21558,48080,2.2302625475461544
497,JHALAWAR,2004-01-01,7796.0,280.42,286.56,283.4254182,0.9464498,0.8957671999999999,284.16,286.2,283.56,280.76,282.8,2004,1,1,34651,96196,2.776139216761421
498,JHALAWAR,2005-01-01,7796.0,280.62,288.86,283.30157,1.1759621999999998,1.3828871,284.18,286.94,283.2,280.62,282.34,2005,1,1,49431,161194,3.260990066962028
499,JHALAWAR,2006-01-01,7796.0,281.28,288.06,284.08419449999997,1.0449856,1.091995,284.82,287.16,284.1,281.28,283.26,2006,1,1,37166,102947,2.7699241241995374
500,JHALAWAR,2007-01-01,7796.0,281.94,287.98,284.5535788,0.8763188000000001,0.7679345999999999,285.16,287.04,284.6,282.02,283.9,2007,1,1,72456,235175,3.245762945787789
501,JHALAWAR,2008-01-01,7796.0,282.38,288.16,285.21206,1.0193431,1.0390605,285.96,288.16,285.18,282.38,284.4,2008,1,1,57376,164458,2.866320412716118
502,JHALAWAR,2009-01-01,7796.0,281.76,287.38,284.3530041,1.1127448,1.2382011,285.18,287.38,284.4,281.76,283.4,2009,1,1,58810,163674,2.7830981125658902
503,JHALAWAR,2010-01-01,7796.0,279.6,287.16,282.62230889999995,0.9928288000000001,0.9857091,283.24,285.24,282.62,279.94,281.9,2010,1,1,67915,226609,3.3366561142604727
504,JHALAWAR,2011-01-01,7796.0,277.02,285.46,279.39182400000004,1.2211348,1.4911701000000002,280.14,282.72,279.32,277.02,278.42,2011,1,1,70511,222286,3.1525010282083645
505,JHALAWAR,2012-01-01,7796.0,281.72,288.06,284.1214418,0.9152823,0.8377416999999999,284.8,286.84,284.0,281.72,283.42,2012,1,1,87563,330747,3.7772460970958055
506,JHALAWAR,2013-01-01,7796.0,277.5,287.7,280.04744480000005,1.3201433,1.7427784,280.92,283.82,279.96,277.5,278.98,2013,1,1,86055,279018,3.2423217709604324
507,JHALAWAR,2014-01-01,7796.0,280.38,289.16,286.12598510000004,0.8782085999999999,0.7712503,286.76,288.52,286.22,283.76,285.56,2014,1,1,106834,329955,3.0884830671883483
508,JHALAWAR,2015-01-01,7796.0,281.6,288.08,283.80426370000004,0.7050498000000001,0.4970952,284.2,285.54,283.7,282.0,283.3,2015,1,1,112534,352790,3.1349636554285816
509,JHALAWAR,2016-01-01,7796.0,283.92,289.5,285.93631860000005,0.8675079,0.75257,286.44,288.18,285.76,283.92,285.28,2016,1,1,102108,354563,3.4724311513299644
510,JHALAWAR,2017-01-01,7796.0,282.38,289.92,285.14779120000003,0.9963040999999999,0.9926219000000001,285.82,287.92,285.18,282.38,284.4,2017,1,1,109041,417546,3.8292568850248982
511,JHALAWAR,2018-01-01,7796.0,280.34,288.66,282.4025372,1.1457946,1.3128453000000002,283.06,285.4,282.22,280.34,281.5,2018,1,1,102202,413256,4.043521653196612
512,JHALAWAR,2019-01-01,7796.0,280.42,288.5,282.8004643,1.2412769,1.5407681999999998,283.6,286.26,282.6,280.42,281.82,2019,1,1,105638,426073,4.03333080898919
513,JODHPUR,2001-01-01,27240.0,274.64,286.88,279.9627276,1.3668846000000001,1.8683735000000001,280.86,283.68,280.0,276.38,278.98,2001,1,1,46851,101724,2.171223666517257
514,JODHPUR,2002-01-01,27270.0,276.66,288.58,281.3784884,1.3988704,1.9568383999999999,282.3,285.14,281.4,277.56,280.4,2002,1,1,38463,104487,2.7165587707667114
515,JODHPUR,2003-01-01,27265.0,274.72,286.52,280.4577715,1.1286393,1.2738267,281.22,283.46,280.5,277.48,279.72,2003,1,1,40643,80102,1.9708682922028395
516,JODHPUR,2004-01-01,27279.0,276.06,287.42,280.7999545,1.1725593,1.3748951999999999,281.54,283.78,280.8,277.8,280.04,2004,1,1,36836,93104,2.527527418829406
517,JODHPUR,2005-01-01,27259.0,277.36,287.52,281.1685036,1.3218281,1.7472296000000003,282.08,284.86,281.16,277.44,280.22,2005,1,1,34403,76125,2.2127430747318546
518,JODHPUR,2006-01-01,27279.0,271.0,285.86,276.7837355,2.1340857000000004,4.554321900000001,278.32,283.02,276.42,271.0,275.18,2006,1,1,35843,75319,2.1013587032335463
519,JODHPUR,2007-01-01,27279.0,275.1,287.06,280.5625668,1.4697239,2.1600882,281.62,284.76,280.46,276.4,279.52,2007,1,1,37751,76355,2.022595427935684
520,JODHPUR,2008-01-01,27274.0,272.84,286.9,278.04553710000005,1.9970241000000002,3.9881052,279.48,283.94,277.84,272.84,276.5,2008,1,1,41824,86363,2.064914881407804
521,JODHPUR,2009-01-01,27265.0,275.66,288.22,281.01548510000003,1.4301996000000001,2.0454708999999998,281.9,284.68,280.98,277.26,280.04,2009,1,1,41501,81665,1.967783908821474
522,JODHPUR,2010-01-01,27184.0,271.94,288.5,282.63005669999995,1.0499621000000001,1.1024204,283.26,285.12,282.62,280.16,282.02,2010,1,1,53143,132805,2.4990120994298404
523,JODHPUR,2011-01-01,27278.0,274.92,285.54,279.08656129999997,1.3018,1.6946833,279.96,282.68,279.18,275.42,278.14,2011,1,1,59285,149046,2.5140592055325968
524,JODHPUR,2012-01-01,27279.0,276.22,287.18,279.6247348,1.4399467,2.0734465,280.48,283.36,279.42,276.22,278.56,2012,1,1,50154,136352,2.7186665071579537
525,JODHPUR,2013-01-01,27279.0,275.02,286.5,278.4333781,1.3372382,1.7882060000000002,279.16,281.58,278.34,275.12,277.54,2013,1,1,60974,133164,2.183947256207564
526,JODHPUR,2014-01-01,27279.0,274.7,286.76,279.13170279999997,1.8513289000000002,3.4274187000000005,280.52,284.78,278.8,274.7,277.68,2014,1,1,67879,152460,2.2460554810766222
527,JODHPUR,2015-01-01,27279.0,279.68,289.06,283.2042568,1.1288895,1.2743915000000001,283.86,286.08,283.04,280.32,282.38,2015,1,1,67781,130806,1.9298328440123336
528,JODHPUR,2016-01-01,27274.0,280.08,291.8,284.6503373,1.1991646,1.4379958000000002,285.26,287.36,284.54,281.76,283.86,2016,1,1,69216,136221,1.9680565187239945
529,JODHPUR,2017-01-01,27279.0,279.94,288.98,283.4880648,1.1209619,1.2565556999999998,284.18,286.36,283.46,280.54,282.72,2017,1,1,77939,180677,2.31818473421522
530,JODHPUR,2018-01-01,27276.0,277.64,288.5,280.9021719,1.2308267,1.5149344,281.54,283.72,280.78,277.9,280.08,2018,1,1,66071,150969,2.2849510375202438
531,JODHPUR,2019-01-01,27278.0,277.8,287.86,281.52901610000004,1.2422776000000002,1.5432537,282.3,284.82,281.52,278.18,280.62,2019,1,1,63675,149730,2.351472320376914
