,District,Date,Count,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,Year,Month,Day,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
337,BIKANER,2015-01-01,31713.0,290.14,306.8,301.43201899999997,2.6209338,6.8692939,303.24,306.8,301.5,294.44,299.72,2015,1,1,120347,242416,2.0143086242282733
338,BIKANER,2016-01-01,32140.0,288.32,308.86,303.2331836,2.310108,5.3365989,305.08,308.86,303.26,296.84,301.78,2016,1,1,114460,282005,2.4637864756246723
339,BIKANER,2017-01-01,24663.0,289.78,305.52,298.9896233,2.2457025,5.0431795,300.68,305.28,299.12,292.84,297.54,2017,1,1,113183,282654,2.4973185018951614
340,BIKANER,2018-01-01,32177.0,292.2,306.36,301.6087696000001,2.1820557000000003,4.761367,303.2,306.36,301.8,295.66,300.18,2018,1,1,108299,271413,2.506145024423125
341,BIKANER,2019-01-01,32168.0,290.26,306.78,299.69043089999997,2.3112115,5.3416987,301.02,305.18,299.7,294.08,298.24,2019,1,1,105603,287989,2.7270910864274693
342,BUNDI,2001-01-01,6811.0,290.72,300.78,296.8554368,1.6822767,2.8300548,298.24,300.78,296.88,291.82,295.6,2001,1,1,103745,259176,2.498202323003518
343,BUNDI,2002-01-01,6811.0,292.22,300.98,296.93185730000005,1.7896726000000003,3.2029281000000003,298.3,300.98,297.0,292.22,295.62,2002,1,1,105005,307114,2.9247559640017142
344,BUNDI,2003-01-01,6811.0,292.64,302.94,298.2494083,1.6664004000000001,2.7768903,299.49,302.94,298.38,293.62,297.14,2003,1,1,65862,161579,2.4532962861741217
345,BUNDI,2004-01-01,6808.0,289.76,302.94,294.58905110000006,1.8864249,3.5585989000000002,296.0,300.12,294.5,289.76,293.12,2004,1,1,102994,264088,2.564110530710527
346,BUNDI,2005-01-01,6811.0,291.16,302.08,296.1517692,2.2358757999999996,4.9991404,297.84,302.08,295.94,291.16,294.32,2005,1,1,81202,266007,3.2758675894682403
347,BUNDI,2006-01-01,6811.0,290.3,300.54,294.8562737,1.8679913000000001,3.4893913,296.34,300.54,294.68,290.3,293.42,2006,1,1,94861,287769,3.03358598370247
348,BUNDI,2007-01-01,6811.0,290.54,301.42,295.1286243,2.19484,4.8173227,296.82,301.42,295.16,290.54,293.24,2007,1,1,111575,405515,3.634461124803944
349,BUNDI,2008-01-01,6806.0,290.62,300.12,295.77880689999995,1.6775886000000002,2.8143035,296.92,300.12,295.62,291.12,294.6,2008,1,1,129893,458279,3.5281269968358573
350,BUNDI,2009-01-01,6811.0,291.34,301.16,296.2660255,1.9747473000000002,3.8996267999999996,297.64,301.16,296.06,291.34,294.7,2009,1,1,117809,429814,3.6483969815548902
351,BUNDI,2010-01-01,6811.0,292.62,302.38,297.3228953,2.4194028,5.853509900000001,299.38,302.38,297.48,292.62,295.42,2010,1,1,107862,366088,3.3940405332739982
352,BUNDI,2011-01-01,6811.0,289.8,299.08,294.0963618,1.5697484,2.4641099,295.02,297.9,293.94,290.22,293.1,2011,1,1,150244,570970,3.8002848699448895
353,BUNDI,2012-01-01,6803.0,290.64,301.32,295.560829,2.0821288,4.3352602,296.58,300.48,295.04,290.64,293.98,2012,1,1,155833,707009,4.536965854472416
354,BUNDI,2013-01-01,6805.0,289.16,298.44,293.3235709,1.8598953999999999,3.4592111000000005,294.42,298.08,293.04,289.16,291.94,2013,1,1,154109,678060,4.399872817291658
355,BUNDI,2014-01-01,6673.0,290.1,300.96,293.6772666,1.8895514,3.5704044,294.38,297.44,293.06,290.1,292.34,2014,1,1,160285,607915,3.7927129800043673
356,BUNDI,2015-01-01,6811.0,289.36,302.14,296.0344854,1.9272966,3.7144722000000003,296.88,300.08,295.6,291.68,294.74,2015,1,1,172991,368763,2.13168893179414
357,BUNDI,2016-01-01,6811.0,292.92,303.14,298.39252680000004,2.0301838,4.1216462,299.95,303.14,297.98,292.92,296.82,2016,1,1,154914,646200,4.171346682675549
358,BUNDI,2017-01-01,6811.0,291.48,303.38,296.3226222,1.8876914,3.5633788,297.32,300.86,295.9,291.48,294.96,2017,1,1,162248,705978,4.351227750110941
359,BUNDI,2018-01-01,6811.0,291.92,301.68,295.9827691,2.1686081,4.7028612,297.5,301.68,295.66,291.92,294.22,2018,1,1,146747,605429,4.125665260618615
360,BUNDI,2019-01-01,6811.0,291.72,302.0,296.306607,1.9986479,3.9945934000000003,297.6,301.76,295.88,291.72,294.82,2019,1,1,147557,658540,4.462953299402941
361,CHURU,2001-01-01,18938.0,281.5,302.78,296.1545084,4.6052369,21.208207,299.66,302.78,298.44,281.68,292.46,2001,1,1,17615,42306,2.4017030939540165
362,CHURU,2002-01-01,20452.0,292.38,304.5,300.1506288,1.3297108999999998,1.7681311000000002,301.0,303.1,300.56,297.5,299.6,2002,1,1,11001,30726,2.7930188164712297
363,CHURU,2003-01-01,20447.0,289.98,297.56,293.054137,1.3344885,1.7808595,293.8,296.44,292.76,289.98,292.04,2003,1,1,12191,33026,2.7090476581084406
364,CHURU,2004-01-01,20458.0,289.66,300.42,296.06144,1.817594,3.3036480000000004,297.46,300.42,296.24,290.56,294.7,2004,1,1,11469,32044,2.7939663440578952
365,CHURU,2005-01-01,20462.0,290.88,301.12,296.4997889,1.9590138,3.8377349,298.22,301.12,296.08,290.88,294.94,2005,1,1,13071,37107,2.8388799632774844
366,CHURU,2006-01-01,20462.0,290.76,301.44,297.55047110000004,1.0520513999999999,1.1068122,298.3,300.26,297.74,295.0,296.98,2006,1,1,16077,44397,2.7615226721403245
367,CHURU,2007-01-01,20459.0,290.8,301.34,297.990764,1.1728631,1.3756077,298.78,300.94,298.16,295.08,297.3,2007,1,1,15743,26817,1.7034237438861717
368,CHURU,2008-01-01,20460.0,293.16,302.18,299.05999510000004,0.9654014000000001,0.9319997999999999,299.7,301.36,299.24,296.86,298.56,2008,1,1,17651,22633,1.2822502974335732
369,CHURU,2009-01-01,20462.0,291.04,304.16,300.34725539999994,1.5875328000000002,2.5202603999999997,301.52,304.16,300.74,296.3,299.42,2009,1,1,17325,27853,1.6076767676767676
370,CHURU,2010-01-01,20462.0,292.68,303.82,298.22424889999996,1.4296544,2.0439118,298.92,301.08,298.26,295.32,297.48,2010,1,1,22674,42534,1.8758930934109552
371,CHURU,2011-01-01,15989.0,288.04,297.32,292.89678530000003,1.5417386999999998,2.3769582000000002,294.0,297.12,292.94,288.6,291.84,2011,1,1,27504,64769,2.3548938336242
372,CHURU,2012-01-01,20461.0,291.34,303.02,299.2472851,1.2775568000000002,1.6321515,300.18,302.58,299.54,296.18,298.58,2012,1,1,24469,26110,1.0670644488945196
373,CHURU,2013-01-01,17481.0,285.3,300.78,295.7996751,1.8935911,3.5856873,297.18,300.78,295.88,290.56,294.52,2013,1,1,29668,62135,2.094344074423621
374,CHURU,2014-01-01,20462.0,290.74,301.76,298.7204506,1.4324272,2.0518476999999997,299.76,301.76,299.04,295.42,298.02,2014,1,1,33368,69914,2.0952409494126107
375,CHURU,2015-01-01,18435.0,289.24,304.1,299.0109813,2.1724726000000003,4.7196373,300.7,304.1,299.32,293.1,297.66,2015,1,1,32072,51944,1.6196058867548018
376,CHURU,2016-01-01,20188.0,290.4,305.56,301.7954042,1.8153667000000002,3.2955562999999994,303.12,305.56,302.22,297.36,300.815,2016,1,1,32861,74161,2.2568089832932654
377,CHURU,2017-01-01,20461.0,292.48,304.44,300.2533522,2.5716221000000004,6.6132402,302.6,304.44,300.58,292.48,298.3,2017,1,1,35143,71736,2.0412599948780694
378,CHURU,2018-01-01,20462.0,289.74,303.46,299.41220510000005,1.833822,3.3629031000000005,300.82,303.46,299.74,294.32,298.22,2018,1,1,33489,73283,2.188270775478516
379,CHURU,2019-01-01,20278.0,289.78,302.84,298.1078676,1.8324921000000003,3.3580272000000004,299.44,302.84,298.47,293.34,297.0,2019,1,1,33554,77768,2.3176968468736963
380,DAUSA,2001-01-01,3862.0,287.64,298.94,293.2458001,1.8335035,3.3617352,294.46,298.18,293.46,288.26,291.96,2001,1,1,95200,270712,2.8436134453781516
381,DAUSA,2002-01-01,4492.0,289.82,301.02,295.8476313,1.8557938999999999,3.443971,297.16,301.02,295.8,290.92,294.54,2002,1,1,87432,291645,3.335678012626956
382,DAUSA,2003-01-01,4218.0,288.88,298.68,293.32736370000003,1.4628288,2.1398681,294.14,296.78,293.24,289.72,292.36,2003,1,1,82714,264936,3.2030369707667385
383,DAUSA,2004-01-01,4495.0,289.6,299.98,293.87048280000005,1.5966786,2.5493826,294.88,298.1,293.68,289.6,292.72,2004,1,1,89144,281950,3.1628600915372878
384,DAUSA,2005-01-01,4495.0,291.52,298.62,295.1590389,1.4662856000000002,2.1499935000000003,296.28,298.62,295.32,291.52,294.08,2005,1,1,78802,196430,2.492703230882465
385,DAUSA,2006-01-01,4495.0,288.32,297.1,293.3077775,1.6292683000000001,2.6545153,294.58,297.1,293.46,288.62,292.16,2006,1,1,73006,249518,3.4177738815987726
386,DAUSA,2007-01-01,4462.0,288.7,302.14,294.670139,2.702187,7.3018146999999995,296.575,302.14,294.1,288.7,292.58,2007,1,1,75948,196390,2.585848211934481
387,DAUSA,2008-01-01,4431.0,289.22,299.92,294.89586549999996,2.0974833,4.3994362,296.24,299.92,294.84,289.22,293.34,2008,1,1,77470,223996,2.8913902155673163
388,DAUSA,2009-01-01,4494.0,290.98,302.02,295.2468091,1.9090026999999998,3.6442912000000005,296.475,300.44,295.12,290.98,293.82,2009,1,1,77365,245789,3.177005105667938
389,DAUSA,2010-01-01,4495.0,291.4,301.64,295.1342692,1.8710348,3.5007711,296.34,300.36,294.84,291.4,293.66,2010,1,1,83956,291788,3.4754871599409216
390,DAUSA,2011-01-01,4484.0,288.18,294.78,291.2039161,1.123898,1.2631466999999998,291.96,294.26,291.25,288.18,290.42,2011,1,1,94455,335173,3.5484939918479705
391,DAUSA,2012-01-01,4056.0,290.16,298.14,294.276642,1.6588508000000002,2.7517859000000002,295.5,298.14,294.68,290.16,293.22,2012,1,1,87883,331343,3.7702741144476177
392,DAUSA,2013-01-01,4495.0,286.3,295.64,291.4616374,1.5603221,2.4346052000000005,292.56,295.64,291.6,287.22,290.42,2013,1,1,91312,338857,3.7109799369195726
393,DAUSA,2014-01-01,4485.0,287.48,296.82,291.6504348,1.6321013,2.6637547,292.78,296.48,291.68,287.48,290.26,2014,1,1,95716,355461,3.713705127669355
394,DAUSA,2015-01-01,4495.0,291.08,299.66,294.4666963,1.4270325000000001,2.0364217,295.52,298.56,294.56,291.08,293.42,2015,1,1,103644,373078,3.5996102041603955
395,DAUSA,2016-01-01,4493.0,291.96,302.54,297.59379029999997,2.3231005000000002,5.3967959,299.58,302.54,297.48,291.96,295.72,2016,1,1,99613,379886,3.8136187043859735
396,DAUSA,2017-01-01,4488.0,291.82,300.86,295.5954724,1.5880968,2.5220512999999998,296.54,299.58,295.46,291.82,294.5,2017,1,1,102485,418634,4.0848319266234085
397,DAUSA,2018-01-01,4490.0,290.44,300.74,295.1170646,2.4394379,5.950857,296.96,300.74,294.96,290.44,293.205,2018,1,1,90546,390089,4.3081858944624845
398,DAUSA,2019-01-01,4495.0,291.04,301.72,295.6968676,2.2611858,5.1129612,297.29,301.72,295.6,291.04,294.03,2019,1,1,85773,371052,4.325976705956419
399,DUNGARPUR,2001-01-01,4643.0,297.56,304.5,302.18519489999994,0.8036821999999999,0.6459050000000001,302.66,304.04,302.22,300.36,301.74,2001,1,1,10107,26750,2.6466805184525577
400,DUNGARPUR,2002-01-01,4643.0,293.92,303.8,301.0295412,1.1107116000000001,1.2336803,301.74,303.58,301.08,298.4,300.4,2002,1,1,23541,71315,3.029395522705068
401,DUNGARPUR,2003-01-01,4643.0,296.34,303.92,301.5887142,0.9034033000000001,0.8161375,302.2,303.92,301.74,299.26,301.02,2003,1,1,9536,17633,1.8490981543624159
402,DUNGARPUR,2004-01-01,4643.0,293.54,304.6,299.8334267,1.232416,1.5188492,300.5,302.36,299.9,297.4,299.26,2004,1,1,33573,72447,2.1578947368421053
403,DUNGARPUR,2005-01-01,4643.0,294.56,303.1,300.818893,1.0550289,1.1130859,301.48,303.1,300.98,298.64,300.34,2005,1,1,37821,80873,2.138309404828006
404,DUNGARPUR,2006-01-01,4643.0,293.18,303.58,299.70346760000007,1.4155731000000003,2.0038473000000003,300.62,303.12,299.72,296.42,298.94,2006,1,1,35622,57414,1.6117567795182752
405,DUNGARPUR,2007-01-01,4643.0,293.34,302.52,299.10824469999994,1.3331543,1.7773003,300.1,302.52,299.18,295.3,298.16,2007,1,1,40855,71327,1.7458573002080529
406,DUNGARPUR,2008-01-01,4643.0,293.2,301.68,299.3525092,1.1157695,1.2449416000000002,300.14,301.68,299.44,296.54,298.7,2008,1,1,41492,76137,1.8349802371541504
407,DUNGARPUR,2009-01-01,4643.0,296.66,304.7,302.1177687,1.2494082,1.5610207,303.02,304.7,302.28,299.22,301.5,2009,1,1,18296,24530,1.340730214254482
408,DUNGARPUR,2010-01-01,4643.0,295.6,303.26,300.54657760000003,1.084042,1.175147,301.28,303.26,300.64,297.88,299.92,2010,1,1,36010,64072,1.7792835323521243
409,DUNGARPUR,2011-01-01,4643.0,293.98,301.8,298.4128839,1.1494446000000003,1.3212228000000001,299.16,301.4,298.48,295.36,297.64,2011,1,1,37334,58101,1.556248995553651
410,DUNGARPUR,2012-01-01,4643.0,293.36,301.2,298.9220375,0.9396568999999999,0.8829551,299.52,301.2,298.94,296.68,298.38,2012,1,1,45085,90785,2.0136409005212377
411,DUNGARPUR,2013-01-01,4643.0,293.5,300.4,297.9759552,0.8957822,0.8024258000000001,298.56,300.2,297.98,295.84,297.46,2013,1,1,45749,78533,1.7166058274497804
412,DUNGARPUR,2014-01-01,4643.0,292.94,302.06,298.901568,1.0673508999999999,1.139238,299.58,301.44,298.96,296.48,298.34,2014,1,1,47474,90477,1.9058221342208368
413,DUNGARPUR,2015-01-01,4643.0,294.08,302.74,299.2145983,1.3314723,1.7728185,300.11,302.62,299.26,295.9,298.42,2015,1,1,46208,86772,1.8778566481994459
414,DUNGARPUR,2016-01-01,4643.0,295.76,305.64,302.8871893,1.1674883,1.363029,303.66,305.64,302.98,300.18,302.26,2016,1,1,43949,79296,1.8042731347698469
415,DUNGARPUR,2017-01-01,4643.0,295.0,303.82,300.4905751,1.1382945,1.2957143999999998,301.26,303.42,300.54,297.62,299.8,2017,1,1,46988,97791,2.081190942368264
416,DUNGARPUR,2018-01-01,4643.0,293.9,301.56,298.9473832,1.0354664,1.0721907,299.64,301.56,298.98,296.34,298.32,2018,1,1,47729,110597,2.317186616103417
417,DUNGARPUR,2019-01-01,4643.0,294.02,304.14,299.4577945,1.2931354,1.6721991000000003,300.3,302.88,299.34,296.0,298.58,2019,1,1,47295,101283,2.1415160164922296
418,GANGANAGAR,2001-01-01,8091.0,287.1,302.88,296.2660141,2.676873,7.165649,297.92,302.6,296.58,289.98,294.74,2001,1,1,218401,537028,2.4589081551824394
419,GANGANAGAR,2002-01-01,12188.0,276.66,303.24,294.3001559,3.0673193,9.408447800000001,296.52,303.24,293.76,285.56,292.02,2002,1,1,213808,614195,2.872647421986081
420,GANGANAGAR,2003-01-01,13801.0,285.34,300.62,292.9173263,2.163471,4.6806067,294.36,298.86,292.58,286.88,291.34,2003,1,1,154930,414538,2.6756470664170915
421,GANGANAGAR,2004-01-01,13189.0,282.74,302.72,293.1107878,2.3283707000000002,5.42131,294.54,298.88,292.94,287.32,291.64,2004,1,1,173534,481910,2.7770350478868693
422,GANGANAGAR,2005-01-01,14041.0,287.98,297.7,291.64367210000006,1.6683618000000002,2.7834312000000003,293.04,297.1,291.1,287.98,290.3,2005,1,1,149237,474366,3.1786085220153177
423,GANGANAGAR,2006-01-01,13929.0,286.76,299.48,292.67854839999995,2.3654911,5.5955483,294.62,299.48,292.18,286.76,290.7,2006,1,1,191727,601031,3.1348271239835808
424,GANGANAGAR,2007-01-01,13986.0,286.2,300.52,293.6803075,2.2289246,4.9681047,295.5,300.52,293.24,288.54,291.82,2007,1,1,192667,686227,3.561725671754893
425,GANGANAGAR,2008-01-01,13835.0,283.76,302.72,294.2702147,2.6033176,6.7772627000000005,296.4,302.22,293.86,285.98,292.22,2008,1,1,202387,645520,3.1895329245455484
426,GANGANAGAR,2009-01-01,14045.0,289.82,301.96,294.5118021,2.5367732999999997,6.4352187999999995,296.52,301.96,293.76,289.82,292.46,2009,1,1,213503,809140,3.7898296511056047
427,GANGANAGAR,2010-01-01,13732.0,290.24,303.94,296.6867026,2.1624578999999997,4.6762242999999994,298.28,303.1,296.84,290.24,295.06,2010,1,1,202210,575623,2.8466594134810346
428,GANGANAGAR,2011-01-01,1269.0,284.66,299.08,292.7051852,2.4130986,5.8230448,294.1,298.46,292.4,286.9,291.1,2011,1,1,236076,1049386,4.445119368339009
429,GANGANAGAR,2012-01-01,5967.0,286.08,300.76,291.7257014,3.0880734,9.5361972,293.96,300.34,291.6,286.08,289.46,2012,1,1,252690,1001106,3.96179508488662
430,GANGANAGAR,2013-01-01,2265.0,284.88,296.26,291.1355055,2.2981331000000003,5.2814157,292.7,296.26,291.6,284.88,289.44,2013,1,1,243122,937270,3.855142685565272
431,GANGANAGAR,2014-01-01,14009.0,287.2,300.08,292.7226726,2.6553125,7.0506842999999995,294.82,300.08,292.26,287.2,290.54,2014,1,1,262808,1095610,4.168860917475876
432,GANGANAGAR,2015-01-01,3573.0,284.94,303.86,295.832628,3.3751077000000005,11.3913518,298.12,303.44,296.68,288.82,294.4,2015,1,1,256659,937036,3.6508986632068234
433,GANGANAGAR,2016-01-01,13641.0,280.88,305.78,295.270854,3.5961025999999996,12.9319541,297.92,305.78,294.7,284.44,292.36,2016,1,1,274584,1037621,3.7788836931503655
434,GANGANAGAR,2017-01-01,7669.0,285.48,303.14,294.5231164,2.9332623,8.6040279,296.32,302.44,293.32,286.96,292.24,2017,1,1,248342,984304,3.9635019448985673
435,GANGANAGAR,2018-01-01,13989.0,287.86,303.18,293.768195,2.9132735,8.4871624,296.02,302.86,293.04,287.86,291.4,2018,1,1,262110,1059309,4.041467322879707
436,GANGANAGAR,2019-01-01,11241.0,281.3,303.02,293.3685117,3.8902737999999997,15.1342301,296.64,303.02,292.82,281.3,290.42,2019,1,1,261633,1094919,4.184942266457213
437,HANUMANGARH,2001-01-01,3341.0,284.42,299.64,293.8319066,2.2703837000000004,5.1546419000000006,295.44,299.64,293.7,288.2,292.54,2001,1,1,202958,519657,2.5604164408399765
438,HANUMANGARH,2002-01-01,9026.0,285.6,301.2,294.23006430000004,3.1999152000000004,10.2394575,296.68,301.2,294.92,285.6,291.52,2002,1,1,203752,639796,3.1400722446896228
439,HANUMANGARH,2003-01-01,10668.0,286.44,295.38,291.2784383,1.0201212,1.0406472,292.02,294.06,291.38,288.42,290.58,2003,1,1,167298,523366,3.12834582601107
440,HANUMANGARH,2004-01-01,9128.0,283.52,301.18,293.4473773,2.1311162999999995,4.5416567,294.845,299.04,293.46,287.7,291.98,2004,1,1,178519,453304,2.5392479231902487
441,HANUMANGARH,2005-01-01,10908.0,286.56,295.88,292.3184213,1.6789859,2.8189936,293.78,295.88,292.7,286.56,290.56,2005,1,1,157654,526746,3.3411521433011533
442,HANUMANGARH,2006-01-01,10793.0,286.32,299.42,293.53916610000005,2.7214287999999995,7.4061745,296.02,299.42,294.38,286.32,290.88,2006,1,1,175779,513169,2.919398790526741
443,HANUMANGARH,2007-01-01,10849.0,278.76,298.96,293.9420702,2.3793582000000004,5.6613456,296.06,298.96,294.6,285.38,291.72,2007,1,1,186411,633208,3.3968381694213323
444,HANUMANGARH,2008-01-01,10591.0,286.08,300.1,295.5445265,2.7867955,7.766229099999999,298.08,300.1,296.24,286.08,292.96,2008,1,1,216076,604842,2.799209537384994
445,HANUMANGARH,2009-01-01,10919.0,290.04,300.78,295.52716000000004,2.9017678,8.4202565,298.26,300.78,295.92,290.04,292.68,2009,1,1,207479,680021,3.27754134153336
446,HANUMANGARH,2010-01-01,10364.0,288.32,301.92,296.14819950000003,1.9102769,3.6491578999999996,297.44,301.04,296.24,291.44,295.04,2010,1,1,217397,657210,3.0230867951259683
447,HANUMANGARH,2011-01-01,1114.0,289.16,294.16,291.9178815,1.2632973,1.5959201,292.955,294.16,292.06,289.16,290.9,2011,1,1,227096,867972,3.8220488251664495
448,HANUMANGARH,2012-01-01,6856.0,287.22,300.64,296.02824389999995,3.1848438999999997,10.143230800000001,298.48,300.64,297.0,287.94,294.26,2012,1,1,247880,896383,3.6161973535581735
449,HANUMANGARH,2013-01-01,641.0,276.14,295.54,292.1457722,3.3939244,11.518723,293.64,295.54,292.8,289.96,291.9,2013,1,1,234125,884340,3.777213027229045
450,HANUMANGARH,2014-01-01,10880.0,287.88,301.34,294.79900000000004,3.4830156999999997,12.1313983,297.98,301.34,295.67,287.88,291.08,2014,1,1,247706,885386,3.5743421636940567
451,HANUMANGARH,2015-01-01,2289.0,284.94,298.56,290.7846483,2.076707,4.312712,291.5,294.46,290.22,286.78,289.5,2015,1,1,255214,887259,3.4765295007327186
452,HANUMANGARH,2016-01-01,9687.0,280.88,303.02,295.66578710000005,4.2338656,17.9256177,299.84,303.02,295.36,280.88,292.12,2016,1,1,243714,973765,3.995523441410834
453,HANUMANGARH,2017-01-01,10752.0,290.54,304.5,297.779548,3.8876562000000003,15.113871,301.4,304.5,299.12,290.54,293.62,2017,1,1,240237,969073,4.033820768657617
454,HANUMANGARH,2018-01-01,10864.0,287.02,300.42,294.2293704,3.3103517,10.958428699999999,297.24,300.42,295.02,287.02,291.08,2018,1,1,244534,1079259,4.413533496364513
455,HANUMANGARH,2019-01-01,9185.0,283.98,302.62,293.45974739999997,3.8313047999999994,14.678896700000001,296.58,302.62,293.26,283.98,290.02,2019,1,1,245123,1195063,4.87536053328329
456,JAIPUR,2001-01-01,13522.0,289.6,302.48,295.8363216,2.8548426,8.150126299999998,298.32,302.48,294.94,289.6,293.56,2001,1,1,170245,354096,2.0799201151281976
457,JAIPUR,2002-01-01,13593.0,291.8,302.38,297.6255396,1.8287543999999998,3.3443428,299.22,302.38,297.68,291.8,296.24,2002,1,1,161348,496017,3.0742060639115447
458,JAIPUR,2003-01-01,12732.0,287.7,301.2,293.1966227,2.0575325,4.2334399000000005,294.64,299.04,292.72,287.7,291.7,2003,1,1,145798,425900,2.921164899381336
459,JAIPUR,2004-01-01,13589.0,288.78,302.44,294.925007,2.3072595000000002,5.3234463,296.7,301.96,294.52,288.78,293.1,2004,1,1,157519,469499,2.9805864689339066
460,JAIPUR,2005-01-01,13598.0,291.26,303.22,296.7030284,2.1660141,4.6916173,298.5,303.22,296.52,291.26,294.98,2005,1,1,155445,464550,2.988516838753257
461,JAIPUR,2006-01-01,13569.0,289.82,301.3,295.1912167,2.1513172000000003,4.6281658,296.94,301.3,294.94,289.82,293.52,2006,1,1,139818,387943,2.7746284455506443
462,JAIPUR,2007-01-01,13525.0,283.48,303.76,296.3707815,3.3723669999999997,11.3728593,299.36,303.76,296.38,288.16,293.46,2007,1,1,136066,352372,2.5897138153543136
463,JAIPUR,2008-01-01,13536.0,289.58,302.74,296.8379772,2.3265702,5.4129287,298.82,302.74,296.78,289.58,295.04,2008,1,1,132008,288950,2.188882491970184
464,JAIPUR,2009-01-01,13597.0,290.88,302.86,297.2818769,2.358547,5.5627441,299.56,302.86,297.08,290.88,295.28,2009,1,1,136789,425084,3.1075890605238725
465,JAIPUR,2010-01-01,13601.0,291.74,303.08,297.40387769999995,2.4498775,6.0018997,299.48,303.08,297.38,291.74,295.48,2010,1,1,139226,447502,3.214212862540043
466,JAIPUR,2011-01-01,13599.0,287.44,297.7,291.5823193,1.4044541000000001,1.9724914,292.28,294.58,291.4,288.44,290.74,2011,1,1,158861,590946,3.7198934917947137
467,JAIPUR,2012-01-01,12474.0,287.56,301.52,295.8345422,2.3796211,5.662596700000001,297.88,301.52,295.56,288.34,293.88,2012,1,1,148076,461366,3.1157378643399336
468,JAIPUR,2013-01-01,13518.0,286.88,301.5,294.0310283,2.0983497000000004,4.403071499999999,295.5,299.92,293.88,288.16,292.54,2013,1,1,151092,510277,3.3772602123209703
469,JAIPUR,2014-01-01,13494.0,285.38,303.58,294.1046895,2.0382703,4.1545457,295.635,299.94,294.12,288.4,292.74,2014,1,1,153563,473829,3.0855674869597496
470,JAIPUR,2015-01-01,13596.0,291.04,304.16,296.60199910000006,2.3877141,5.701178700000001,298.62,304.16,296.14,291.04,294.66,2015,1,1,157649,502927,3.19016930015414
471,JAIPUR,2016-01-01,13584.0,292.0,304.66,299.4158966,2.0144948,4.0581894,300.98,304.66,299.58,293.6,298.02,2016,1,1,150350,477120,3.173395410708347
472,JAIPUR,2017-01-01,13457.0,292.18,302.6,297.0518139,1.7508192999999999,3.0653683,298.38,301.96,296.9,292.18,295.78,2017,1,1,157232,569358,3.6211331026763
473,JAIPUR,2018-01-01,13582.0,291.28,303.66,297.2678737,2.3716536,5.624740900000001,299.26,303.66,297.18,291.28,295.36,2018,1,1,140904,512683,3.638526940328167
474,JAIPUR,2019-01-01,13598.0,291.08,302.76,297.1917973,2.0789239,4.3219247,298.9,302.76,297.3,291.08,295.64,2019,1,1,139519,530407,3.801682924906285
475,JAISALMER,2001-01-01,45853.0,294.1,306.84,303.5148108,1.2402745000000002,1.5382809,304.32,306.62,303.54,300.48,302.78,2001,1,1,11003,26426,2.4017086249204764
476,JAISALMER,2002-01-01,45853.0,292.76,307.82,302.16672630000005,1.6897889,2.8553864,303.3,306.6,302.34,297.8,301.1,2002,1,1,11448,31975,2.7930642907058
477,JAISALMER,2003-01-01,45853.0,293.68,306.38,301.84463999999997,2.2833391,5.2136375,303.68,306.38,302.1,294.58,300.04,2003,1,1,7486,20280,2.7090569062249528
478,JAISALMER,2004-01-01,45848.0,290.38,304.9,300.4155845,1.4704373,2.1621859,301.4,304.18,300.48,296.66,299.5,2004,1,1,5377,15023,2.7939371396689605
479,JAISALMER,2005-01-01,45853.0,291.86,304.38,299.40400980000004,1.5108287,2.2826034,300.48,303.66,299.32,295.18,298.36,2005,1,1,4821,13686,2.838830118232732
480,JAISALMER,2006-01-01,45842.0,291.14,302.4,298.80372630000005,1.4982273000000002,2.244685,299.98,302.4,299.02,294.44,297.76,2006,1,1,13015,35942,2.7615827890895117
481,JAISALMER,2007-01-01,45853.0,291.18,304.6,301.1838148,1.3428183999999999,1.8031613000000002,302.18,304.6,301.24,297.74,300.4,2007,1,1,13030,19197,1.4732924021488871
482,JAISALMER,2008-01-01,45852.0,291.02,305.22,301.3641913,1.5022503,2.256756,302.3,305.08,301.22,297.66,300.44,2008,1,1,9696,8987,0.9268770627062708
483,JAISALMER,2009-01-01,45853.0,294.88,305.28,302.0757591,1.2495419,1.5613551,302.92,305.22,302.22,299.02,301.36,2009,1,1,9521,7878,0.827434093057452
484,JAISALMER,2010-01-01,45853.0,294.32,307.54,303.0966763,1.7193786,2.9562627999999997,304.34,307.54,303.36,298.54,302.02,2010,1,1,10768,12725,1.1817421991084696
485,JAISALMER,2011-01-01,45853.0,289.42,304.56,299.16663860000006,1.917099,3.6752687000000006,300.58,304.56,299.32,293.84,297.88,2011,1,1,15127,51937,3.433397236729028
486,JAISALMER,2012-01-01,45853.0,291.2,303.6,300.1940506,1.2206449,1.489974,301.0,303.24,300.3,297.26,299.5,2012,1,1,14076,18403,1.3074026712134128
487,JAISALMER,2013-01-01,45849.0,289.9,306.4,300.9151733,2.2053804,4.8637026,302.54,306.4,301.26,294.72,299.4,2013,1,1,13424,17467,1.3011769964243147
488,JAISALMER,2014-01-01,45853.0,292.78,305.42,301.2897359,1.2589149,1.5848666,302.16,304.54,301.34,298.16,300.56,2014,1,1,13709,18128,1.322342986359326
